/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23135	Jaleel Ahmad White	is	an American actor and screenwriter	0	3	3	4	4	9	0.9999999998901186	Jaleel Ahmad White is an American actor and screenwriter .	NNP NNP NNP VBZ DT JJ NN CC NN .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP O	jaleel ahmad white	be	an american actor and screenwriter
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23143	The role	was initially conceived as	a one-time guest appearance	0	2	2	6	6	10	0.9633043775627884	The role was initially conceived as a one-time guest appearance , but the character proved to be popular and White was given a full-time starring role .	DT NN VBD RB VBN IN DT JJ NN NN , CC DT NN VBD TO VB JJ CC NNP VBD VBN DT JJ NN NN .	B-NP I-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP I-NP O O B-NP I-NP B-VP I-VP I-VP B-ADJP O B-NP B-VP I-VP B-NP I-NP I-NP I-NP O	the role	conceive as	a one-time guest appearance
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23143	White	was given	a full-time starring role	19	20	20	22	22	26	0.3508299555183548	The role was initially conceived as a one-time guest appearance , but the character proved to be popular and White was given a full-time starring role .	DT NN VBD RB VBN IN DT JJ NN NN , CC DT NN VBD TO VB JJ CC NNP VBD VBN DT JJ NN NN .	B-NP I-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP I-NP O O B-NP I-NP B-VP I-VP I-VP B-ADJP O B-NP B-VP I-VP B-NP I-NP I-NP I-NP O	white	give	a full-time starring role
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23144	He	also played several other members of	the Urkel family	0	1	1	7	7	10	0.7479560829893718	He also played several other members of the Urkel family , including his alter ego Stefan Urquelle and Myrtle Urkel .	PRP RB VBD JJ JJ NNS IN DT NNP NN , VBG PRP$ VBP NN NNP NNP CC NNP NNP .	B-NP B-ADVP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-PP B-NP I-NP I-NP I-NP I-NP O B-NP I-NP O	he	play member of	the urkel family
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23145	the character of Urkel	was marketed with	breakfast cereal	9	13	13	16	16	18	0.9329384770959793	During the height of Family Matters ' popularity , the character of Urkel was marketed with breakfast cereal and a doll .	IN DT NN IN NNP NNP POS NN , DT NN IN NNP VBD VBN IN NN NN CC DT NN .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP O B-NP I-NP O	the character of urkel	market with	breakfast cereal
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23146	White	also wrote	several episodes	8	9	9	11	11	13	0.919976040343847	In addition to starring in the series , White also wrote several episodes , including one , at age 19 , that was the series ' highest rated .	IN NN TO VBG IN DT NN , NNP RB VBD JJ NNS , VBG CD , IN NN CD , WDT VBD DT NN POS JJS VBN .	B-PP B-NP B-PP B-VP B-PP B-NP I-NP O B-NP B-ADVP B-VP B-NP I-NP O B-PP B-NP O B-PP B-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP O	white	write	several episodes
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23146	age 19	was	the series ' highest rated	18	20	22	23	23	28	0.02450439919624352	In addition to starring in the series , White also wrote several episodes , including one , at age 19 , that was the series ' highest rated .	IN NN TO VBG IN DT NN , NNP RB VBD JJ NNS , VBG CD , IN NN CD , WDT VBD DT NN POS JJS VBN .	B-PP B-NP B-PP B-VP B-PP B-NP I-NP O B-NP B-ADVP B-VP B-NP I-NP O B-PP B-NP O B-PP B-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP O	age #	be	the series ' highest rated
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23147	the series	was cancelled in	1998	1	3	3	6	6	7	0.7845920309574967	When the series was cancelled in 1998 after nine years , White had grown tired of the role .	WRB DT NN VBD VBN IN CD IN CD NNS , NNP VBD VBN VBN IN DT NN .	B-ADVP B-NP I-NP B-VP I-VP B-PP B-NP B-PP B-NP I-NP O B-NP B-VP I-VP I-VP B-PP B-NP I-NP O	the series	cancel in	#
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23147	White	had grown tired of	the role	11	12	12	16	16	18	0.8158833963082238	When the series was cancelled in 1998 after nine years , White had grown tired of the role .	WRB DT NN VBD VBN IN CD IN CD NNS , NNP VBD VBN VBN IN DT NN .	B-ADVP B-NP I-NP B-VP I-VP B-PP B-NP B-PP B-NP I-NP O B-NP B-VP I-VP I-VP B-PP B-NP I-NP O	white	grow tire of	the role
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23148	he	stated in	an interview	7	8	8	10	10	12	0.14754755637146913	Shortly after the series ' cancellation , he stated in an interview , " If you ever see me do that character again , take me out and put a bullet in my head and put me out of my misery . "	RB IN DT NN POS NN , PRP VBD IN DT NN , `` IN PRP RB VB PRP VB DT NN RB , VB PRP RP CC VB DT NN IN PRP$ NN CC VBD PRP IN IN PRP$ NN . ''	B-ADVP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-PP B-NP I-NP O O B-SBAR B-NP B-ADVP B-VP B-NP B-VP B-NP I-NP B-ADVP O B-VP B-NP B-ADVP O B-VP B-NP I-NP B-PP B-NP I-NP O B-VP B-NP B-PP B-PP B-NP I-NP O O	he	state in	an interview
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23148	you	ever see	me	15	16	16	18	18	19	3.719677012705454E-14	Shortly after the series ' cancellation , he stated in an interview , " If you ever see me do that character again , take me out and put a bullet in my head and put me out of my misery . "	RB IN DT NN POS NN , PRP VBD IN DT NN , `` IN PRP RB VB PRP VB DT NN RB , VB PRP RP CC VB DT NN IN PRP$ NN CC VBD PRP IN IN PRP$ NN . ''	B-ADVP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-PP B-NP I-NP O O B-SBAR B-NP B-ADVP B-VP B-NP B-VP B-NP I-NP B-ADVP O B-VP B-NP B-ADVP O B-VP B-NP I-NP B-PP B-NP I-NP O B-VP B-NP B-PP B-PP B-NP I-NP O O	you	see	me
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23148	me	do	that character	18	19	19	20	20	22	0.008308221217656555	Shortly after the series ' cancellation , he stated in an interview , " If you ever see me do that character again , take me out and put a bullet in my head and put me out of my misery . "	RB IN DT NN POS NN , PRP VBD IN DT NN , `` IN PRP RB VB PRP VB DT NN RB , VB PRP RP CC VB DT NN IN PRP$ NN CC VBD PRP IN IN PRP$ NN . ''	B-ADVP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-PP B-NP I-NP O O B-SBAR B-NP B-ADVP B-VP B-NP B-VP B-NP I-NP B-ADVP O B-VP B-NP B-ADVP O B-VP B-NP I-NP B-PP B-NP I-NP O B-VP B-NP B-PP B-PP B-NP I-NP O O	me	do	that character
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23148	me	take	me	18	19	24	25	25	26	7.515796669062E-4	Shortly after the series ' cancellation , he stated in an interview , " If you ever see me do that character again , take me out and put a bullet in my head and put me out of my misery . "	RB IN DT NN POS NN , PRP VBD IN DT NN , `` IN PRP RB VB PRP VB DT NN RB , VB PRP RP CC VB DT NN IN PRP$ NN CC VBD PRP IN IN PRP$ NN . ''	B-ADVP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-PP B-NP I-NP O O B-SBAR B-NP B-ADVP B-VP B-NP B-VP B-NP I-NP B-ADVP O B-VP B-NP B-ADVP O B-VP B-NP I-NP B-PP B-NP I-NP O B-VP B-NP B-PP B-PP B-NP I-NP O O	me	take	me
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23148	me	put a bullet in	my head	25	26	28	32	32	34	0.03612815599217682	Shortly after the series ' cancellation , he stated in an interview , " If you ever see me do that character again , take me out and put a bullet in my head and put me out of my misery . "	RB IN DT NN POS NN , PRP VBD IN DT NN , `` IN PRP RB VB PRP VB DT NN RB , VB PRP RP CC VB DT NN IN PRP$ NN CC VBD PRP IN IN PRP$ NN . ''	B-ADVP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-PP B-NP I-NP O O B-SBAR B-NP B-ADVP B-VP B-NP B-VP B-NP I-NP B-ADVP O B-VP B-NP B-ADVP O B-VP B-NP I-NP B-PP B-NP I-NP O B-VP B-NP B-PP B-PP B-NP I-NP O O	me	put bullet in	my head
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23148	a bullet	put	me	29	31	35	36	36	37	0.02661535726693933	Shortly after the series ' cancellation , he stated in an interview , " If you ever see me do that character again , take me out and put a bullet in my head and put me out of my misery . "	RB IN DT NN POS NN , PRP VBD IN DT NN , `` IN PRP RB VB PRP VB DT NN RB , VB PRP RP CC VB DT NN IN PRP$ NN CC VBD PRP IN IN PRP$ NN . ''	B-ADVP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-PP B-NP I-NP O O B-SBAR B-NP B-ADVP B-VP B-NP B-VP B-NP I-NP B-ADVP O B-VP B-NP B-ADVP O B-VP B-NP I-NP B-PP B-NP I-NP O B-VP B-NP B-PP B-PP B-NP I-NP O O	a bullet	put	me
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23149	White	was so tightly defined by	his Urkel character	7	8	8	13	13	16	0.8301936073912731	Due to the character 's popularity , White was so tightly defined by his Urkel character that it became hard for him to get other roles .	JJ TO DT NN POS NN , NNP VBD RB RB VBN IN PRP$ NNP NN IN PRP VBD JJ IN PRP TO VB JJ NNS .	B-ADVP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP I-VP I-VP I-VP B-PP B-NP I-NP I-NP B-SBAR B-NP B-VP B-ADJP B-SBAR B-NP B-VP I-VP B-NP I-NP O	white	define by	his urkel character
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23149	it	became hard for	him	17	18	18	21	21	22	0.015796706376624867	Due to the character 's popularity , White was so tightly defined by his Urkel character that it became hard for him to get other roles .	JJ TO DT NN POS NN , NNP VBD RB RB VBN IN PRP$ NNP NN IN PRP VBD JJ IN PRP TO VB JJ NNS .	B-ADVP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP I-VP I-VP I-VP B-PP B-NP I-NP I-NP B-SBAR B-NP B-VP B-ADJP B-SBAR B-NP B-VP I-VP B-NP I-NP O	it	become hard for	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23150	White	returned to	television	3	4	4	6	6	7	0.8046165404973732	In 1999 , White returned to television in the UPN sitcom Grown Ups .	IN CD , NNP VBD TO NN IN DT NNP NN NNP NNP .	B-PP B-NP O B-NP B-VP B-PP B-NP B-PP B-NP I-NP I-NP I-NP I-NP O	white	return to	television
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23151	The series	was based around	White	0	2	2	5	5	6	0.9764356716228175	The series was based around White as a young man striking out into adulthood .	DT NN VBD VBN IN NNP IN DT JJ NN VBG RB IN NN .	B-NP I-NP B-VP I-VP B-PP B-NP B-PP B-NP I-NP I-NP B-VP B-ADVP B-PP B-NP O	the series	base around	white
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23152	He	wrote episodes for	the show	0	1	4	7	7	9	0.7683753685637594	He also co-produced and wrote episodes for the show , in which he starred as “J ,” a college graduate struggling to establish his role in life as an adult .	PRP RB VBD CC VBD NNS IN DT NN , IN WDT PRP VBD IN NNP , DT NN NN VBG TO VB PRP$ NN IN NN IN DT NN .	B-NP B-ADVP B-VP O B-VP B-NP B-PP B-NP I-NP O B-PP B-NP B-NP B-VP B-PP B-NP O B-NP I-NP I-NP B-VP I-VP I-VP B-NP I-NP B-PP B-NP B-PP B-NP I-NP O	he	write episode for	the show
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23152	he	starred as	“J	12	13	13	15	15	16	0.08936368151894972	He also co-produced and wrote episodes for the show , in which he starred as “J ,” a college graduate struggling to establish his role in life as an adult .	PRP RB VBD CC VBD NNS IN DT NN , IN WDT PRP VBD IN NNP , DT NN NN VBG TO VB PRP$ NN IN NN IN DT NN .	B-NP B-ADVP B-VP O B-VP B-NP B-PP B-NP I-NP O B-PP B-NP B-NP B-VP B-PP B-NP O B-NP I-NP I-NP B-VP I-VP I-VP B-NP I-NP B-PP B-NP B-PP B-NP I-NP O	he	star as	⊜j
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23153	The pilot episode	featured	another former child actor	0	3	3	4	4	8	0.8761053252757875	The pilot episode featured another former child actor , Soleil Moon Frye , famous for her role as Punky Brewster , as the girl whom he chose as a roommate .	DT NN NN VBD DT JJ NN NN , NNP NNP NNP , JJ IN PRP$ NN IN NNP NNP , IN DT NN WP PRP VBD IN DT NN .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP O B-ADJP B-PP B-NP I-NP B-PP B-NP I-NP O B-SBAR B-NP I-NP B-NP B-NP B-VP B-PP B-NP I-NP O	the pilot episode	feature	another former child actor
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23153	he	chose as	a roommate	25	26	26	28	28	30	0.09667194110904996	The pilot episode featured another former child actor , Soleil Moon Frye , famous for her role as Punky Brewster , as the girl whom he chose as a roommate .	DT NN NN VBD DT JJ NN NN , NNP NNP NNP , JJ IN PRP$ NN IN NNP NNP , IN DT NN WP PRP VBD IN DT NN .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP O B-ADJP B-PP B-NP I-NP B-PP B-NP I-NP O B-SBAR B-NP I-NP B-NP B-NP B-VP B-PP B-NP I-NP O	he	choose as	a roommate
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23154	The series	failed to attract	viewers	0	2	2	5	5	6	0.43975533491998886	The series failed to attract viewers and was canceled after one season .	DT NN VBD TO VB NNS CC VBD VBN IN CD NN .	B-NP I-NP B-VP I-VP I-VP B-NP O B-VP I-VP B-PP B-NP I-NP O	the series	fail to attract	viewers
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23154	The series	was canceled after	one season	0	2	7	10	10	12	0.941870016628429	The series failed to attract viewers and was canceled after one season .	DT NN VBD TO VB NNS CC VBD VBN IN CD NN .	B-NP I-NP B-VP I-VP I-VP B-NP O B-VP I-VP B-PP B-NP I-NP O	the series	cancel after	# season
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23155	White 's acting roles	have not been restricted to	sitcoms	0	4	4	9	9	10	0.9670520777999753	White 's acting roles have not been restricted to sitcoms , however ; he has done voice work for several animated projects including the 1998 film Quest for Camelot .	NNP POS VBG NNS VBP RB VBN VBN TO NNS , RB : PRP VBZ VBN NN NN IN JJ JJ NNS VBG DT CD NN NNP IN NNP .	B-NP I-NP I-NP I-NP B-VP I-VP I-VP I-VP B-PP B-NP O B-ADVP O B-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP O	white 's acting roles	restrict to	sitcoms
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23155	he	has done voice work for	several animated projects	13	14	14	19	19	22	0.07399527044727702	White 's acting roles have not been restricted to sitcoms , however ; he has done voice work for several animated projects including the 1998 film Quest for Camelot .	NNP POS VBG NNS VBP RB VBN VBN TO NNS , RB : PRP VBZ VBN NN NN IN JJ JJ NNS VBG DT CD NN NNP IN NNP .	B-NP I-NP I-NP I-NP B-VP I-VP I-VP I-VP B-PP B-NP O B-ADVP O B-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP O	he	do voice work for	several animated projects
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23156	he	provided the voice for	Martin Luther King	3	4	4	8	8	11	0.9689816333812898	In 1999 , he provided the voice for Martin Luther King , Jr. , in Our Friend , Martin .	IN CD , PRP VBD DT NN IN NNP NNP NNP , NNP , IN PRP$ NNP , NNP .	B-PP B-NP O B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP O B-NP O B-PP B-NP I-NP O B-NP O	he	provide voice for	martin luther king
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23157	He	was also the voice of	the famed video game character	0	1	1	6	6	11	0.35672186758489133	He was also the voice of the famed video game character Sonic the Hedgehog in all of the American produced TV shows - Adventures of Sonic the Hedgehog , Sonic the Hedgehog , and Sonic Underground , as well as a Christmas special .	PRP VBD RB DT NN IN DT JJ NN NN NN NNP DT NNP IN DT IN DT NNP VBD NN NNS : NNS IN NNP DT NNP , NNP DT NNP , CC NNP NNP , RB RB IN DT NNP JJ .	B-NP B-VP B-ADVP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-VP B-NP I-NP O B-NP I-NP I-NP B-NP I-NP O B-NP B-NP I-NP O O B-NP I-NP O B-CONJP I-CONJP I-CONJP B-NP I-NP I-NP O	he	be voice of	the famed video game character
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaleel White.txt	23157	all of the American	produced	TV shows	15	19	19	20	20	22	0.8322006542091199	He was also the voice of the famed video game character Sonic the Hedgehog in all of the American produced TV shows - Adventures of Sonic the Hedgehog , Sonic the Hedgehog , and Sonic Underground , as well as a Christmas special .	PRP VBD RB DT NN IN DT JJ NN NN NN NNP DT NNP IN DT IN DT NNP VBD NN NNS : NNS IN NNP DT NNP , NNP DT NNP , CC NNP NNP , RB RB IN DT NNP JJ .	B-NP B-VP B-ADVP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-VP B-NP I-NP O B-NP I-NP I-NP B-NP I-NP O B-NP B-NP I-NP O O B-NP I-NP O B-CONJP I-CONJP I-CONJP B-NP I-NP I-NP O	all of the american	produce	tv shows
